user_id,registration_date,investor_type,nationality,age_bracket,device_type,acquisition_channel,kyc_status
USR02593,2025-01-07,First-time,Emirati,41-50,Mobile,Direct,Not Started
USR02594,2024-11-29,Returning,Pakistani Expat,26-32,Mobile,Direct,Verified
USR02595,2024-12-20,First-time,Saudi,18-25,Desktop,Referral,Not Started
USR02596,2025-02-03,Returning,Pakistani Expat,26-32,Mobile,App Store,Verified
USR02597,2025-01-06,First-time,Saudi,33-40,Mobile,Direct,Verified
USR02598,2024-11-27,First-time,Filipino Expat,26-32,Mobile,Organic Search,Pending
USR02599,2025-02-28,First-time,Other,26-32,Desktop,Email Campaign,Verified
USR02600,2024-12-24,Returning,Pakistani Expat,26-32,Mobile,Referral,Pending
USR02601,2024-11-16,First-time,Emirati,41-50,Desktop,Direct,Pending
USR02602,2025-03-02,First-time,British Expat,41-50,Desktop,Paid Social,Verified
USR02603,2024-11-08,First-time,Other,26-32,Mobile,Referral,Verified
USR02604,2024-11-04,First-time,Pakistani Expat,33-40,Mobile,Direct,Pending
USR02605,2024-11-19,Returning,Indian Expat,26-32,Desktop,Organic Search,Verified
USR02606,2025-03-28,First-time,Indian Expat,26-32,Desktop,Organic Search,Verified
USR02607,2025-03-19,Returning,Other,41-50,Mobile,Organic Search,Verified
USR02608,2024-10-22,Returning,Saudi,33-40,Desktop,Direct,Verified
USR02609,2024-10-27,First-time,Saudi,41-50,Desktop,Paid Social,Not Started
USR02610,2024-10-26,First-time,Filipino Expat,26-32,Mobile,Organic Search,Verified
USR02611,2025-03-20,First-time,British Expat,26-32,Mobile,Direct,Pending
USR02612,2025-02-09,First-time,Pakistani Expat,41-50,Desktop,Referral,Verified
USR02613,2024-12-27,First-time,Indian Expat,41-50,Mobile,Direct,Verified
USR02614,2025-03-20,First-time,Indian Expat,26-32,Desktop,Paid Social,Verified
USR02615,2025-03-12,First-time,British Expat,26-32,Mobile,App Store,Verified
USR02616,2024-12-12,First-time,Filipino Expat,33-40,Mobile,Paid Social,Verified
USR02617,2024-11-14,First-time,Saudi,33-40,Mobile,Email Campaign,Pending
USR02618,2025-02-09,First-time,Other,18-25,Mobile,Paid Social,Not Started
USR02619,2024-10-16,First-time,Pakistani Expat,26-32,Desktop,Paid Social,Verified
USR02620,2024-10-28,First-time,Filipino Expat,41-50,Mobile,Organic Search,Verified
USR02621,2024-10-20,Returning,Indian Expat,26-32,Desktop,Organic Search,Verified
USR02622,2025-02-14,Returning,Other,26-32,Mobile,Direct,Verified
USR02623,2025-03-18,First-time,Pakistani Expat,26-32,Mobile,Direct,Verified
USR02624,2025-01-25,First-time,Indian Expat,33-40,Desktop,Referral,Not Started
USR02625,2024-10-17,Returning,Saudi,41-50,Mobile,App Store,Verified
USR02626,2025-02-17,First-time,Indian Expat,33-40,Desktop,Organic Search,Pending
USR02627,2024-11-06,First-time,British Expat,33-40,Mobile,Referral,Verified
USR02628,2024-12-28,Returning,Pakistani Expat,33-40,Desktop,Referral,Verified
USR02629,2024-10-26,First-time,Saudi,26-32,Mobile,Referral,Verified
USR02630,2024-10-26,Returning,Indian Expat,26-32,Mobile,Direct,Verified
USR02631,2025-03-26,First-time,Filipino Expat,26-32,Desktop,Organic Search,Pending
USR02632,2024-11-06,Returning,Indian Expat,33-40,Desktop,Email Campaign,Pending
USR02633,2024-11-20,First-time,Emirati,33-40,Desktop,Organic Search,Verified
USR02634,2025-03-20,First-time,Emirati,41-50,Mobile,Email Campaign,Not Started
USR02635,2025-01-11,First-time,Indian Expat,33-40,Mobile,Direct,Verified
USR02636,2024-11-16,First-time,Indian Expat,33-40,Mobile,Organic Search,Pending
USR02637,2025-01-06,Returning,Filipino Expat,33-40,Mobile,Referral,Verified
USR02638,2025-02-07,Returning,Indian Expat,33-40,Desktop,Direct,Verified
USR02639,2025-02-24,First-time,Indian Expat,41-50,Mobile,Paid Social,Pending
USR02640,2025-01-06,Returning,Emirati,33-40,Mobile,Paid Social,Verified
USR02641,2025-01-21,First-time,Pakistani Expat,33-40,Desktop,Email Campaign,Not Started
USR02642,2025-01-22,First-time,Saudi,26-32,Mobile,Organic Search,Pending
USR02643,2024-10-13,First-time,Indian Expat,33-40,Mobile,Organic Search,Verified
USR02644,2024-10-03,First-time,Pakistani Expat,26-32,Desktop,Organic Search,Verified
USR02645,2024-12-14,First-time,Indian Expat,51+,Desktop,Referral,Verified
USR02646,2024-10-21,First-time,Indian Expat,33-40,Desktop,Organic Search,Pending
USR02647,2025-03-29,First-time,British Expat,33-40,Mobile,Direct,Verified
USR02648,2025-01-29,First-time,Indian Expat,51+,Mobile,Organic Search,Verified
USR02649,2024-12-11,First-time,Indian Expat,18-25,Mobile,Email Campaign,Verified
USR02650,2024-12-05,Returning,Emirati,26-32,Mobile,Email Campaign,Verified
USR02651,2025-03-24,Returning,British Expat,26-32,Desktop,Direct,Verified
USR02652,2025-02-11,Returning,British Expat,51+,Desktop,Organic Search,Verified
USR02653,2025-01-15,First-time,Filipino Expat,18-25,Mobile,Paid Social,Pending
USR02654,2024-12-10,First-time,Saudi,26-32,Desktop,Paid Social,Verified
USR02655,2024-11-08,First-time,British Expat,26-32,Mobile,Organic Search,Not Started
USR02656,2024-11-07,Returning,Indian Expat,33-40,Desktop,Direct,Not Started
USR02657,2025-03-01,First-time,Emirati,41-50,Desktop,Paid Social,Verified
USR02658,2024-12-19,First-time,Filipino Expat,51+,Mobile,Organic Search,Verified
USR02659,2025-02-05,First-time,Indian Expat,33-40,Desktop,Paid Social,Not Started
USR02660,2024-11-13,Returning,Saudi,26-32,Mobile,Direct,Verified
USR02661,2025-02-03,First-time,Indian Expat,41-50,Mobile,Direct,Pending
USR02662,2025-03-04,Returning,Indian Expat,26-32,Desktop,App Store,Verified
USR02663,2024-11-04,First-time,Saudi,26-32,Desktop,Organic Search,Verified
USR02664,2024-12-29,Returning,Emirati,41-50,Mobile,Organic Search,Verified
USR02665,2024-10-01,First-time,Saudi,26-32,Mobile,Direct,Not Started
USR02666,2025-03-07,First-time,Saudi,18-25,Desktop,Email Campaign,Pending
USR02667,2024-11-28,First-time,Other,51+,Desktop,Paid Social,Verified
USR02668,2024-11-17,First-time,British Expat,18-25,Mobile,Organic Search,Not Started
USR02669,2025-01-13,Returning,Emirati,33-40,Desktop,Organic Search,Verified
USR02670,2025-03-01,First-time,Indian Expat,18-25,Mobile,Email Campaign,Verified
USR02671,2025-03-26,Returning,Pakistani Expat,41-50,Mobile,Email Campaign,Verified
USR02672,2025-02-22,First-time,Indian Expat,33-40,Mobile,Referral,Verified
USR02673,2024-12-09,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR02674,2025-02-23,First-time,Emirati,41-50,Desktop,Referral,Pending
USR02675,2025-02-12,First-time,British Expat,33-40,Mobile,Referral,Not Started
USR02676,2025-03-14,First-time,Saudi,33-40,Mobile,Paid Social,Verified
USR02677,2024-12-11,First-time,Pakistani Expat,33-40,Tablet,Referral,Verified
USR02678,2025-02-14,First-time,Pakistani Expat,33-40,Desktop,Direct,Verified
USR02679,2024-12-04,Returning,Indian Expat,41-50,Mobile,Referral,Verified
USR02680,2024-12-20,First-time,Emirati,26-32,Desktop,Paid Social,Verified
USR02681,2024-11-28,Returning,Emirati,41-50,Mobile,Referral,Verified
USR02682,2025-03-30,Returning,Pakistani Expat,18-25,Tablet,Direct,Verified
USR02683,2024-12-18,Returning,Other,26-32,Mobile,Email Campaign,Verified
USR02684,2025-03-03,First-time,Pakistani Expat,51+,Mobile,Organic Search,Not Started
USR02685,2024-10-04,First-time,Saudi,33-40,Mobile,Email Campaign,Not Started
USR02686,2025-01-08,First-time,Indian Expat,33-40,Desktop,Organic Search,Pending
USR02687,2025-01-12,Returning,British Expat,26-32,Mobile,Paid Social,Verified
USR02688,2025-02-01,Returning,Other,41-50,Desktop,Paid Social,Pending
USR02689,2025-02-10,First-time,Indian Expat,41-50,Desktop,Email Campaign,Verified
USR02690,2024-10-14,First-time,British Expat,33-40,Desktop,Paid Social,Verified
USR02691,2025-01-20,Returning,Emirati,26-32,Mobile,Direct,Verified
USR02692,2024-11-09,First-time,Indian Expat,26-32,Tablet,Paid Social,Pending
USR02693,2025-02-04,Returning,Emirati,26-32,Mobile,Direct,Verified
USR02694,2025-02-20,First-time,Saudi,41-50,Mobile,Organic Search,Pending
USR02695,2024-10-06,First-time,Indian Expat,26-32,Mobile,Organic Search,Pending
USR02696,2024-10-22,First-time,Indian Expat,51+,Mobile,Referral,Verified
USR02697,2024-12-18,First-time,Indian Expat,51+,Desktop,Referral,Verified
USR02698,2024-12-14,First-time,British Expat,26-32,Desktop,Organic Search,Verified
USR02699,2024-10-29,First-time,Indian Expat,18-25,Desktop,Organic Search,Verified
USR02700,2025-01-04,First-time,Filipino Expat,26-32,Mobile,Referral,Pending
USR02701,2024-12-13,Returning,Saudi,33-40,Mobile,Paid Social,Not Started
USR02702,2024-12-10,First-time,British Expat,33-40,Desktop,Organic Search,Verified
USR02703,2025-02-15,First-time,Filipino Expat,33-40,Mobile,Email Campaign,Pending
USR02704,2025-03-17,First-time,Other,33-40,Mobile,Organic Search,Not Started
USR02705,2025-01-24,First-time,Filipino Expat,26-32,Desktop,Referral,Pending
USR02706,2025-02-06,Returning,Indian Expat,26-32,Mobile,Referral,Pending
USR02707,2025-01-23,First-time,Saudi,41-50,Mobile,App Store,Not Started
USR02708,2025-03-04,First-time,British Expat,26-32,Mobile,Paid Social,Pending
USR02709,2025-03-28,First-time,Saudi,41-50,Mobile,Paid Social,Not Started
USR02710,2024-11-09,First-time,Other,33-40,Mobile,Paid Social,Not Started
USR02711,2024-10-28,Returning,Saudi,26-32,Desktop,Referral,Pending
USR02712,2024-12-27,First-time,Indian Expat,33-40,Mobile,Direct,Not Started
USR02713,2024-10-25,First-time,Indian Expat,51+,Desktop,Organic Search,Pending
USR02714,2025-01-22,First-time,British Expat,33-40,Mobile,Direct,Pending
USR02715,2025-02-01,Returning,Indian Expat,33-40,Tablet,Paid Social,Verified
USR02716,2025-01-06,First-time,British Expat,26-32,Desktop,Organic Search,Verified
USR02717,2025-03-11,First-time,Indian Expat,26-32,Desktop,Organic Search,Verified
USR02718,2025-03-18,Returning,Indian Expat,26-32,Mobile,Organic Search,Pending
USR02719,2024-12-23,First-time,Indian Expat,18-25,Mobile,Direct,Pending
USR02720,2024-11-25,Returning,Filipino Expat,26-32,Desktop,Referral,Verified
USR02721,2025-01-11,First-time,Filipino Expat,41-50,Desktop,Referral,Verified
USR02722,2024-11-21,First-time,British Expat,51+,Desktop,App Store,Pending
USR02723,2025-01-07,Returning,Indian Expat,26-32,Desktop,Email Campaign,Verified
USR02724,2024-10-11,First-time,Indian Expat,51+,Mobile,Organic Search,Verified
USR02725,2024-10-24,First-time,Indian Expat,41-50,Mobile,Paid Social,Not Started
USR02726,2025-03-04,First-time,Indian Expat,51+,Mobile,Organic Search,Verified
USR02727,2025-03-20,Returning,Indian Expat,33-40,Desktop,Paid Social,Verified
USR02728,2024-12-09,First-time,Filipino Expat,26-32,Mobile,Organic Search,Not Started
USR02729,2024-11-06,First-time,Indian Expat,41-50,Mobile,Referral,Pending
USR02730,2025-02-27,First-time,Pakistani Expat,26-32,Mobile,Organic Search,Verified
USR02731,2024-12-13,First-time,Emirati,41-50,Mobile,Paid Social,Not Started
USR02732,2025-03-18,Returning,Indian Expat,26-32,Mobile,Referral,Verified
USR02733,2025-03-15,First-time,Indian Expat,41-50,Desktop,Organic Search,Verified
USR02734,2024-11-03,Returning,Pakistani Expat,18-25,Mobile,Referral,Verified
USR02735,2024-12-28,First-time,Emirati,33-40,Tablet,Referral,Verified
USR02736,2024-11-14,First-time,Filipino Expat,41-50,Desktop,Paid Social,Verified
USR02737,2024-10-30,First-time,Saudi,26-32,Desktop,Direct,Verified
USR02738,2025-01-04,First-time,Emirati,33-40,Desktop,Organic Search,Verified
USR02739,2025-01-10,Returning,Emirati,33-40,Desktop,Paid Social,Verified
USR02740,2025-01-20,First-time,Indian Expat,41-50,Tablet,Organic Search,Verified
USR02741,2025-03-18,Returning,Other,26-32,Mobile,Referral,Verified
USR02742,2025-03-24,First-time,Emirati,26-32,Desktop,Referral,Pending
USR02743,2025-01-12,Returning,Indian Expat,26-32,Mobile,Direct,Verified
USR02744,2025-03-27,First-time,Indian Expat,33-40,Mobile,Referral,Pending
USR02745,2024-12-15,First-time,Indian Expat,33-40,Desktop,Email Campaign,Not Started
USR02746,2025-01-08,Returning,Pakistani Expat,18-25,Desktop,Direct,Verified
USR02747,2024-10-18,First-time,Other,51+,Desktop,Organic Search,Verified
USR02748,2024-11-25,Returning,Indian Expat,26-32,Desktop,Organic Search,Verified
USR02749,2024-10-07,First-time,Saudi,33-40,Desktop,Organic Search,Verified
USR02750,2025-02-01,First-time,Indian Expat,26-32,Desktop,Referral,Verified
USR02751,2025-01-28,Returning,Indian Expat,41-50,Mobile,Paid Social,Not Started
USR02752,2025-03-13,First-time,Saudi,41-50,Desktop,Direct,Pending
USR02753,2024-11-26,First-time,Filipino Expat,26-32,Desktop,Direct,Pending
USR02754,2025-01-26,First-time,British Expat,33-40,Mobile,Organic Search,Verified
USR02755,2024-11-11,Returning,Indian Expat,33-40,Desktop,Paid Social,Verified
USR02756,2025-01-31,First-time,Other,33-40,Desktop,Organic Search,Verified
USR02757,2024-11-30,First-time,Indian Expat,26-32,Desktop,Referral,Verified
USR02758,2024-11-07,First-time,Emirati,18-25,Mobile,Organic Search,Verified
USR02759,2024-11-15,First-time,Pakistani Expat,33-40,Mobile,Paid Social,Verified
USR02760,2025-03-06,First-time,British Expat,33-40,Mobile,Direct,Verified
USR02761,2024-10-26,First-time,Emirati,26-32,Desktop,Direct,Verified
USR02762,2025-03-13,Returning,British Expat,26-32,Desktop,Organic Search,Verified
USR02763,2024-11-16,First-time,Emirati,26-32,Mobile,Referral,Verified
USR02764,2025-02-11,First-time,Saudi,26-32,Tablet,Paid Social,Pending
USR02765,2024-10-20,Returning,Emirati,26-32,Mobile,Organic Search,Verified
USR02766,2025-02-06,First-time,Pakistani Expat,33-40,Desktop,Email Campaign,Verified
USR02767,2025-03-26,Returning,Emirati,41-50,Mobile,Organic Search,Verified
USR02768,2024-10-13,First-time,Saudi,26-32,Mobile,Paid Social,Verified
USR02769,2025-02-16,First-time,Filipino Expat,26-32,Mobile,Organic Search,Pending
USR02770,2024-12-17,First-time,Indian Expat,33-40,Mobile,Direct,Not Started
USR02771,2025-02-27,First-time,Indian Expat,26-32,Mobile,Organic Search,Verified
USR02772,2024-12-24,First-time,British Expat,26-32,Mobile,Organic Search,Verified
USR02773,2024-11-14,Returning,Indian Expat,18-25,Desktop,Referral,Verified
USR02774,2024-11-27,Returning,Indian Expat,26-32,Mobile,Referral,Verified
USR02775,2025-03-08,First-time,Pakistani Expat,26-32,Mobile,Direct,Not Started
USR02776,2025-02-06,Returning,Indian Expat,26-32,Desktop,Direct,Verified
USR02777,2024-10-23,Returning,Filipino Expat,26-32,Desktop,Organic Search,Verified
USR02778,2024-10-19,Returning,Emirati,26-32,Mobile,Organic Search,Verified
USR02779,2024-11-15,Returning,Pakistani Expat,41-50,Mobile,Direct,Verified
USR02780,2024-11-18,First-time,Emirati,51+,Mobile,Organic Search,Pending
USR02781,2025-03-09,First-time,Other,26-32,Mobile,Email Campaign,Pending
USR02782,2024-10-18,Returning,Saudi,18-25,Desktop,Paid Social,Verified
USR02783,2024-10-10,First-time,Pakistani Expat,26-32,Mobile,Organic Search,Verified
USR02784,2024-12-22,First-time,Other,18-25,Mobile,Paid Social,Verified
USR02785,2025-03-09,First-time,Saudi,33-40,Mobile,Paid Social,Pending
USR02786,2025-03-15,Returning,Other,26-32,Mobile,Referral,Not Started
USR02787,2025-01-11,First-time,Indian Expat,33-40,Desktop,Direct,Pending
USR02788,2024-12-15,First-time,Pakistani Expat,33-40,Tablet,Organic Search,Verified
USR02789,2025-02-03,Returning,Filipino Expat,33-40,Mobile,Paid Social,Verified
USR02790,2025-02-23,First-time,Indian Expat,33-40,Mobile,Paid Social,Not Started
USR02791,2024-11-05,First-time,Indian Expat,41-50,Desktop,Organic Search,Verified
USR02792,2024-12-24,Returning,Indian Expat,33-40,Desktop,Paid Social,Verified
USR02793,2025-01-20,Returning,British Expat,33-40,Tablet,Organic Search,Verified
USR02794,2024-11-03,First-time,Indian Expat,26-32,Mobile,Referral,Not Started
USR02795,2025-01-28,First-time,Saudi,51+,Mobile,Paid Social,Verified
USR02796,2024-11-30,First-time,Saudi,26-32,Mobile,Email Campaign,Verified
USR02797,2024-12-15,First-time,British Expat,33-40,Desktop,Paid Social,Not Started
USR02798,2024-11-15,First-time,Pakistani Expat,41-50,Mobile,Paid Social,Verified
USR02799,2025-02-13,First-time,Emirati,41-50,Mobile,Paid Social,Verified
USR02800,2024-10-24,First-time,Indian Expat,33-40,Mobile,Paid Social,Verified
USR02801,2025-01-26,Returning,British Expat,18-25,Desktop,Paid Social,Verified
USR02802,2025-02-08,First-time,Pakistani Expat,26-32,Desktop,Paid Social,Not Started
USR02803,2025-01-10,First-time,British Expat,33-40,Mobile,Direct,Pending
USR02804,2025-01-01,First-time,Other,33-40,Desktop,Paid Social,Verified
USR02805,2024-10-17,First-time,Emirati,33-40,Mobile,Email Campaign,Not Started
USR02806,2025-01-07,First-time,Indian Expat,18-25,Mobile,Paid Social,Verified
USR02807,2024-10-24,First-time,Emirati,26-32,Mobile,Referral,Not Started
USR02808,2024-11-16,First-time,British Expat,41-50,Mobile,Direct,Not Started
USR02809,2024-11-27,First-time,Other,26-32,Mobile,Organic Search,Not Started
USR02810,2025-01-13,Returning,Pakistani Expat,33-40,Mobile,Email Campaign,Verified
USR02811,2024-11-05,Returning,Indian Expat,33-40,Tablet,Organic Search,Pending
USR02812,2025-02-21,Returning,Pakistani Expat,33-40,Mobile,Organic Search,Verified
USR02813,2025-03-30,First-time,Indian Expat,33-40,Mobile,App Store,Pending
USR02814,2025-01-10,First-time,Emirati,26-32,Desktop,Paid Social,Verified
USR02815,2024-11-09,Returning,Emirati,41-50,Desktop,Paid Social,Verified
USR02816,2025-03-07,First-time,Saudi,26-32,Desktop,Paid Social,Verified
USR02817,2025-02-27,First-time,Saudi,18-25,Mobile,Referral,Pending
USR02818,2025-02-16,First-time,Saudi,33-40,Desktop,Organic Search,Verified
USR02819,2025-02-15,Returning,Indian Expat,51+,Desktop,Organic Search,Verified
USR02820,2024-11-12,First-time,Pakistani Expat,51+,Desktop,Direct,Verified
USR02821,2025-02-06,First-time,Indian Expat,26-32,Desktop,Email Campaign,Verified
USR02822,2024-11-12,First-time,Indian Expat,26-32,Desktop,Referral,Verified
USR02823,2025-02-24,First-time,British Expat,51+,Mobile,Paid Social,Pending
USR02824,2025-01-18,First-time,Saudi,33-40,Desktop,Direct,Pending
USR02825,2025-02-28,Returning,Indian Expat,26-32,Mobile,Organic Search,Verified
USR02826,2025-01-22,First-time,Emirati,18-25,Mobile,Organic Search,Verified
USR02827,2024-11-04,Returning,Indian Expat,41-50,Desktop,Organic Search,Verified
USR02828,2025-02-18,First-time,Indian Expat,33-40,Tablet,Paid Social,Verified
USR02829,2024-10-07,Returning,Emirati,18-25,Mobile,App Store,Verified
USR02830,2024-10-07,Returning,Emirati,26-32,Mobile,Organic Search,Verified
USR02831,2024-10-02,First-time,Emirati,33-40,Mobile,Paid Social,Verified
USR02832,2025-03-03,Returning,Emirati,33-40,Mobile,Paid Social,Verified
USR02833,2024-12-12,Returning,Filipino Expat,26-32,Desktop,Organic Search,Verified
USR02834,2024-10-08,First-time,Saudi,18-25,Tablet,Organic Search,Not Started
USR02835,2024-12-14,First-time,Saudi,26-32,Desktop,Organic Search,Not Started
USR02836,2025-03-29,Returning,Emirati,33-40,Mobile,Paid Social,Verified
USR02837,2024-12-19,First-time,Emirati,18-25,Desktop,Paid Social,Pending
USR02838,2025-03-27,First-time,Saudi,51+,Mobile,Direct,Verified
USR02839,2024-10-19,First-time,Indian Expat,33-40,Tablet,Referral,Verified
