session_id,user_id,listing_id,doc_type,time_spent_sec,pages_viewed,downloaded,device_type,investor_type
SES004737,USR02572,LST003,Property Valuation Report,60,3,False,Desktop,First-time
SES004737,USR02572,LST003,Property Brochure,237,4,False,Desktop,First-time
SES004744,USR02576,LST008,Property Brochure,37,3,False,Mobile,First-time
SES004744,USR02576,LST008,Property Valuation Report,36,2,False,Mobile,First-time
SES004745,USR02576,LST017,Property Brochure,19,1,False,Mobile,First-time
SES004747,USR02577,LST014,Investment Memorandum,73,6,True,Desktop,Returning
SES004747,USR02577,LST014,Property Brochure (Unit Specific),11,2,False,Desktop,Returning
SES004747,USR02577,LST014,Property Brochure,30,4,False,Desktop,Returning
SES004747,USR02577,LST014,Whitepaper,51,6,False,Desktop,Returning
SES004750,USR02579,LST030,Investment Memorandum,89,6,False,Mobile,Returning
SES004750,USR02579,LST030,Property Valuation Report,27,7,False,Mobile,Returning
SES004751,USR02580,LST020,Property Brochure,135,2,True,Desktop,Returning
SES004751,USR02580,LST020,Projections (XLSX),301,2,True,Desktop,Returning
SES004756,USR02583,LST018,Whitepaper,13,4,True,Desktop,Returning
SES004756,USR02583,LST018,Investment Memorandum,277,1,True,Desktop,Returning
SES004758,USR02584,LST006,Property Brochure,147,3,False,Mobile,Returning
SES004758,USR02584,LST006,Property Brochure (Unit Specific),19,2,False,Mobile,Returning
SES004758,USR02584,LST006,Property Valuation Report,123,5,False,Mobile,Returning
SES004758,USR02584,LST006,Whitepaper,87,2,True,Mobile,Returning
SES004764,USR02587,LST030,Property Brochure,264,2,False,Desktop,First-time
SES004765,USR02587,LST003,Projections (XLSX),264,2,False,Desktop,First-time
SES004765,USR02587,LST003,Property Brochure (Unit Specific),13,1,False,Desktop,First-time
SES004765,USR02587,LST003,Whitepaper,64,5,False,Desktop,First-time
SES004765,USR02587,LST003,Investment Memorandum,135,6,False,Desktop,First-time
SES004765,USR02587,LST003,Property Valuation Report,239,1,False,Desktop,First-time
SES004768,USR02589,LST023,Property Brochure (Unit Specific),8,4,False,Mobile,First-time
SES004768,USR02589,LST023,Property Brochure,19,4,False,Mobile,First-time
SES004771,USR02592,LST024,Investment Memorandum,86,10,True,Mobile,First-time
SES004771,USR02592,LST024,Property Brochure,33,2,False,Mobile,First-time
SES004774,USR02593,LST008,Property Brochure,71,3,False,Mobile,First-time
SES004774,USR02593,LST008,Property Valuation Report,58,6,False,Mobile,First-time
SES004774,USR02593,LST008,Property Brochure (Unit Specific),27,3,False,Mobile,First-time
SES004774,USR02593,LST008,Whitepaper,59,4,False,Mobile,First-time
SES004775,USR02593,LST007,Property Brochure,226,3,False,Mobile,First-time
SES004775,USR02593,LST007,Projections (XLSX),198,4,False,Mobile,First-time
SES004793,USR02602,LST019,Property Brochure,107,1,True,Desktop,First-time
SES004793,USR02602,LST019,Whitepaper,31,5,False,Desktop,First-time
SES004793,USR02602,LST019,Investment Memorandum,239,5,False,Desktop,First-time
SES004800,USR02607,LST009,Investment Memorandum,338,14,False,Mobile,Returning
SES004800,USR02607,LST009,Property Brochure (Unit Specific),13,3,False,Mobile,Returning
SES004800,USR02607,LST009,Property Brochure,155,1,False,Mobile,Returning
SES004800,USR02607,LST009,Projections (XLSX),99,9,False,Mobile,Returning
SES004800,USR02607,LST009,Property Valuation Report,104,2,False,Mobile,Returning
SES004803,USR02610,LST028,Projections (XLSX),505,7,True,Mobile,First-time
SES004810,USR02614,LST011,Projections (XLSX),931,6,True,Desktop,First-time
SES004815,USR02618,LST005,Property Valuation Report,173,6,False,Mobile,First-time
SES004826,USR02624,LST014,Whitepaper,71,3,True,Desktop,First-time
SES004826,USR02624,LST014,Property Brochure (Unit Specific),136,3,True,Desktop,First-time
SES004829,USR02625,LST030,Whitepaper,104,3,False,Mobile,Returning
SES004829,USR02625,LST030,Property Brochure,15,2,True,Mobile,Returning
SES004829,USR02625,LST030,Property Brochure (Unit Specific),62,1,False,Mobile,Returning
SES004829,USR02625,LST030,Property Valuation Report,138,4,True,Mobile,Returning
SES004843,USR02630,LST019,Property Brochure,18,3,True,Mobile,Returning
SES004843,USR02630,LST019,Property Brochure (Unit Specific),40,1,False,Mobile,Returning
SES004843,USR02630,LST019,Whitepaper,21,2,True,Mobile,Returning
SES004843,USR02630,LST019,Projections (XLSX),114,3,True,Mobile,Returning
SES004848,USR02634,LST024,Property Brochure (Unit Specific),16,4,False,Mobile,First-time
SES004849,USR02634,LST011,Property Brochure,20,4,False,Mobile,First-time
SES004849,USR02634,LST011,Property Valuation Report,100,5,True,Mobile,First-time
SES004849,USR02634,LST011,Whitepaper,127,1,False,Mobile,First-time
SES004851,USR02635,LST025,Projections (XLSX),210,4,True,Mobile,First-time
SES004851,USR02635,LST025,Whitepaper,43,2,False,Mobile,First-time
SES004856,USR02637,LST024,Property Valuation Report,19,7,False,Mobile,Returning
SES004856,USR02637,LST024,Property Brochure,21,3,False,Mobile,Returning
SES004856,USR02637,LST024,Whitepaper,21,2,False,Mobile,Returning
SES004856,USR02637,LST024,Investment Memorandum,12,4,False,Mobile,Returning
SES004857,USR02637,LST008,Property Brochure,28,2,False,Mobile,Returning
SES004857,USR02637,LST008,Projections (XLSX),66,2,False,Mobile,Returning
SES004858,USR02638,LST012,Investment Memorandum,30,14,True,Desktop,Returning
SES004858,USR02638,LST012,Property Valuation Report,608,1,False,Desktop,Returning
SES004858,USR02638,LST012,Property Brochure (Unit Specific),73,2,False,Desktop,Returning
SES004860,USR02639,LST026,Property Valuation Report,32,2,False,Mobile,First-time
SES004860,USR02639,LST026,Property Brochure,22,1,False,Mobile,First-time
SES004860,USR02639,LST026,Projections (XLSX),397,4,True,Mobile,First-time
SES004860,USR02639,LST026,Investment Memorandum,122,12,True,Mobile,First-time
SES004866,USR02643,LST027,Investment Memorandum,118,4,False,Mobile,First-time
SES004875,USR02650,LST008,Property Valuation Report,90,6,False,Mobile,Returning
SES004875,USR02650,LST008,Property Brochure,34,1,False,Mobile,Returning
SES004875,USR02650,LST008,Property Brochure (Unit Specific),121,2,False,Mobile,Returning
SES004875,USR02650,LST008,Investment Memorandum,100,8,False,Mobile,Returning
SES004875,USR02650,LST008,Whitepaper,23,3,False,Mobile,Returning
SES004878,USR02651,LST010,Investment Memorandum,503,6,False,Desktop,Returning
SES004878,USR02651,LST010,Projections (XLSX),998,5,False,Desktop,Returning
SES004878,USR02651,LST010,Whitepaper,229,1,False,Desktop,Returning
SES004878,USR02651,LST010,Property Brochure,55,2,False,Desktop,Returning
SES004878,USR02651,LST010,Property Brochure (Unit Specific),41,3,False,Desktop,Returning
SES004880,USR02652,LST023,Property Brochure,79,4,False,Desktop,Returning
SES004880,USR02652,LST023,Whitepaper,300,3,False,Desktop,Returning
SES004880,USR02652,LST023,Property Brochure (Unit Specific),118,2,False,Desktop,Returning
SES004882,USR02652,LST002,Investment Memorandum,352,2,False,Desktop,Returning
SES004891,USR02656,LST022,Whitepaper,73,2,False,Desktop,Returning
SES004891,USR02656,LST022,Projections (XLSX),698,4,True,Desktop,Returning
SES004898,USR02662,LST006,Whitepaper,262,6,False,Desktop,Returning
SES004898,USR02662,LST006,Projections (XLSX),217,5,False,Desktop,Returning
SES004898,USR02662,LST006,Property Valuation Report,126,3,False,Desktop,Returning
SES004898,USR02662,LST006,Investment Memorandum,62,6,True,Desktop,Returning
SES004899,USR02663,LST019,Whitepaper,114,2,False,Desktop,First-time
SES004904,USR02667,LST003,Property Brochure (Unit Specific),48,1,False,Desktop,First-time
SES004904,USR02667,LST003,Whitepaper,49,5,False,Desktop,First-time
SES004904,USR02667,LST003,Property Brochure,40,2,False,Desktop,First-time
SES004904,USR02667,LST003,Investment Memorandum,763,7,True,Desktop,First-time
SES004907,USR02669,LST002,Whitepaper,185,5,False,Desktop,Returning
SES004907,USR02669,LST002,Projections (XLSX),485,6,False,Desktop,Returning
SES004907,USR02669,LST002,Investment Memorandum,96,5,False,Desktop,Returning
SES004909,USR02671,LST025,Property Valuation Report,189,6,False,Mobile,Returning
SES004909,USR02671,LST025,Investment Memorandum,48,9,False,Mobile,Returning
SES004909,USR02671,LST025,Projections (XLSX),70,4,True,Mobile,Returning
SES004909,USR02671,LST025,Whitepaper,85,3,False,Mobile,Returning
SES004920,USR02676,LST018,Projections (XLSX),202,5,True,Mobile,First-time
SES004924,USR02679,LST022,Projections (XLSX),77,2,False,Mobile,Returning
SES004924,USR02679,LST022,Property Brochure (Unit Specific),104,2,False,Mobile,Returning
SES004924,USR02679,LST022,Investment Memorandum,359,2,False,Mobile,Returning
SES004924,USR02679,LST022,Whitepaper,62,1,False,Mobile,Returning
SES004927,USR02682,LST002,Investment Memorandum,50,13,True,Tablet,Returning
SES004927,USR02682,LST002,Property Valuation Report,285,1,False,Tablet,Returning
SES004927,USR02682,LST002,Property Brochure,92,2,False,Tablet,Returning
SES004928,USR02682,LST021,Projections (XLSX),143,2,True,Tablet,Returning
SES004928,USR02682,LST021,Property Valuation Report,127,4,False,Tablet,Returning
SES004928,USR02682,LST021,Property Brochure,32,1,False,Tablet,Returning
SES004930,USR02682,LST026,Projections (XLSX),328,9,True,Tablet,Returning
SES004930,USR02682,LST026,Property Brochure,47,3,False,Tablet,Returning
SES004930,USR02682,LST026,Property Brochure (Unit Specific),121,2,False,Tablet,Returning
SES004938,USR02687,LST022,Projections (XLSX),1556,4,False,Mobile,Returning
SES004938,USR02687,LST022,Whitepaper,94,3,False,Mobile,Returning
SES004939,USR02687,LST017,Investment Memorandum,334,1,True,Mobile,Returning
SES004939,USR02687,LST017,Whitepaper,82,1,False,Mobile,Returning
SES004939,USR02687,LST017,Property Valuation Report,41,2,False,Mobile,Returning
SES004947,USR02693,LST030,Property Valuation Report,82,2,False,Mobile,Returning
SES004947,USR02693,LST030,Whitepaper,42,1,False,Mobile,Returning
SES004947,USR02693,LST030,Property Brochure,31,2,False,Mobile,Returning
SES004953,USR02695,LST012,Property Brochure (Unit Specific),71,3,False,Mobile,First-time
SES004957,USR02698,LST019,Property Valuation Report,81,1,False,Desktop,First-time
SES004957,USR02698,LST019,Property Brochure,28,4,False,Desktop,First-time
SES004957,USR02698,LST019,Projections (XLSX),1069,6,True,Desktop,First-time
SES004973,USR02710,LST022,Property Valuation Report,77,5,False,Mobile,First-time
SES004976,USR02711,LST019,Property Brochure (Unit Specific),88,3,False,Desktop,Returning
SES004976,USR02711,LST019,Investment Memorandum,349,10,False,Desktop,Returning
SES004977,USR02711,LST012,Property Brochure (Unit Specific),28,4,False,Desktop,Returning
SES004977,USR02711,LST012,Property Brochure,132,4,False,Desktop,Returning
SES004987,USR02717,LST004,Property Brochure (Unit Specific),72,1,False,Desktop,First-time
SES004987,USR02717,LST004,Projections (XLSX),49,3,False,Desktop,First-time
SES004987,USR02717,LST004,Property Valuation Report,98,7,True,Desktop,First-time
SES004989,USR02718,LST028,Projections (XLSX),373,4,False,Mobile,Returning
SES004989,USR02718,LST028,Whitepaper,33,4,False,Mobile,Returning
SES004993,USR02719,LST012,Investment Memorandum,186,6,False,Mobile,First-time
SES004993,USR02719,LST012,Property Brochure (Unit Specific),301,2,False,Mobile,First-time
SES004995,USR02720,LST007,Property Brochure (Unit Specific),29,1,False,Desktop,Returning
SES004995,USR02720,LST007,Property Valuation Report,51,2,False,Desktop,Returning
SES004995,USR02720,LST007,Property Brochure,102,2,False,Desktop,Returning
SES004996,USR02720,LST029,Property Brochure (Unit Specific),114,1,False,Desktop,Returning
SES004996,USR02720,LST029,Investment Memorandum,471,1,False,Desktop,Returning
SES004996,USR02720,LST029,Projections (XLSX),203,5,True,Desktop,Returning
SES004998,USR02722,LST007,Projections (XLSX),242,9,False,Desktop,First-time
SES004998,USR02722,LST007,Property Brochure,60,4,False,Desktop,First-time
SES004999,USR02723,LST006,Property Valuation Report,83,7,True,Desktop,Returning
SES004999,USR02723,LST006,Projections (XLSX),497,7,False,Desktop,Returning
SES004999,USR02723,LST006,Property Brochure (Unit Specific),43,3,False,Desktop,Returning
SES004999,USR02723,LST006,Investment Memorandum,183,5,False,Desktop,Returning
SES005001,USR02723,LST007,Property Brochure,20,4,False,Desktop,Returning
SES005001,USR02723,LST007,Property Brochure (Unit Specific),68,2,False,Desktop,Returning
SES005002,USR02723,LST002,Property Valuation Report,216,1,True,Desktop,Returning
SES005002,USR02723,LST002,Investment Memorandum,371,11,True,Desktop,Returning
SES005002,USR02723,LST002,Property Brochure,284,2,False,Desktop,Returning
SES005002,USR02723,LST002,Whitepaper,8,4,False,Desktop,Returning
SES005009,USR02727,LST005,Property Valuation Report,201,1,True,Desktop,Returning
SES005009,USR02727,LST005,Whitepaper,11,4,False,Desktop,Returning
SES005009,USR02727,LST005,Property Brochure,19,1,False,Desktop,Returning
SES005009,USR02727,LST005,Property Brochure (Unit Specific),140,2,False,Desktop,Returning
SES005009,USR02727,LST005,Projections (XLSX),182,7,True,Desktop,Returning
SES005014,USR02730,LST025,Property Brochure (Unit Specific),38,4,False,Mobile,First-time
SES005017,USR02732,LST014,Projections (XLSX),100,6,True,Mobile,Returning
SES005017,USR02732,LST014,Whitepaper,29,3,False,Mobile,Returning
SES005017,USR02732,LST014,Investment Memorandum,168,1,False,Mobile,Returning
SES005017,USR02732,LST014,Property Brochure (Unit Specific),54,1,True,Mobile,Returning
SES005018,USR02732,LST009,Investment Memorandum,122,8,False,Mobile,Returning
SES005018,USR02732,LST009,Projections (XLSX),296,7,True,Mobile,Returning
SES005018,USR02732,LST009,Property Valuation Report,363,3,False,Mobile,Returning
SES005019,USR02732,LST023,Property Valuation Report,73,2,False,Mobile,Returning
SES005021,USR02733,LST009,Projections (XLSX),77,9,True,Desktop,First-time
SES005027,USR02736,LST003,Property Brochure,76,3,False,Desktop,First-time
SES005032,USR02740,LST008,Property Valuation Report,27,7,False,Tablet,First-time
SES005032,USR02740,LST008,Property Brochure (Unit Specific),113,2,False,Tablet,First-time
SES005032,USR02740,LST008,Whitepaper,65,3,False,Tablet,First-time
SES005035,USR02740,LST024,Property Brochure,33,2,False,Tablet,First-time
SES005035,USR02740,LST024,Whitepaper,219,5,False,Tablet,First-time
SES005040,USR02743,LST027,Property Brochure,17,4,False,Mobile,Returning
SES005040,USR02743,LST027,Projections (XLSX),243,6,True,Mobile,Returning
SES005042,USR02745,LST028,Investment Memorandum,79,9,False,Desktop,First-time
SES005042,USR02745,LST028,Projections (XLSX),85,7,False,Desktop,First-time
SES005042,USR02745,LST028,Property Valuation Report,84,3,False,Desktop,First-time
SES005042,USR02745,LST028,Property Brochure (Unit Specific),48,2,False,Desktop,First-time
SES005042,USR02745,LST028,Property Brochure,48,2,False,Desktop,First-time
SES005043,USR02746,LST023,Property Brochure (Unit Specific),133,3,False,Desktop,Returning
SES005043,USR02746,LST023,Property Valuation Report,112,6,False,Desktop,Returning
SES005043,USR02746,LST023,Projections (XLSX),99,7,False,Desktop,Returning
SES005043,USR02746,LST023,Property Brochure,218,2,False,Desktop,Returning
SES005046,USR02747,LST013,Property Valuation Report,179,2,False,Desktop,First-time
SES005046,USR02747,LST013,Investment Memorandum,465,2,False,Desktop,First-time
SES005048,USR02748,LST011,Property Brochure,51,1,False,Desktop,Returning
SES005048,USR02748,LST011,Property Brochure (Unit Specific),122,2,True,Desktop,Returning
SES005050,USR02749,LST017,Property Brochure,74,3,False,Desktop,First-time
SES005050,USR02749,LST017,Property Brochure (Unit Specific),146,4,False,Desktop,First-time
SES005050,USR02749,LST017,Whitepaper,142,5,False,Desktop,First-time
SES005050,USR02749,LST017,Investment Memorandum,53,14,True,Desktop,First-time
SES005051,USR02749,LST014,Property Valuation Report,33,5,False,Desktop,First-time
SES005051,USR02749,LST014,Property Brochure,79,3,False,Desktop,First-time
SES005051,USR02749,LST014,Investment Memorandum,389,8,False,Desktop,First-time
SES005054,USR02751,LST022,Whitepaper,50,1,False,Mobile,Returning
SES005054,USR02751,LST022,Investment Memorandum,70,11,True,Mobile,Returning
SES005054,USR02751,LST022,Projections (XLSX),586,7,False,Mobile,Returning
SES005054,USR02751,LST022,Property Valuation Report,43,3,False,Mobile,Returning
SES005057,USR02752,LST016,Property Brochure,461,2,False,Desktop,First-time
SES005057,USR02752,LST016,Property Valuation Report,114,3,False,Desktop,First-time
SES005057,USR02752,LST016,Investment Memorandum,277,7,False,Desktop,First-time
SES005059,USR02754,LST027,Property Brochure,62,1,False,Mobile,First-time
SES005060,USR02754,LST029,Whitepaper,36,1,False,Mobile,First-time
SES005060,USR02754,LST029,Projections (XLSX),242,9,True,Mobile,First-time
SES005064,USR02755,LST025,Investment Memorandum,63,4,False,Desktop,Returning
SES005064,USR02755,LST025,Property Valuation Report,396,3,True,Desktop,Returning
SES005064,USR02755,LST025,Property Brochure (Unit Specific),70,3,False,Desktop,Returning
SES005064,USR02755,LST025,Property Brochure,52,3,False,Desktop,Returning
SES005064,USR02755,LST025,Projections (XLSX),104,9,False,Desktop,Returning
