session_id,user_id,listing_id,stage,timestamp,device_type,investor_type
SES005067,USR02756,LST006,Token Selection,2025-03-26 06:44:14,Desktop,First-time
SES005068,USR02757,LST001,Homepage,2024-12-26 12:11:13,Desktop,First-time
SES005068,USR02757,LST001,Listing Browse,2024-12-26 12:13:13,Desktop,First-time
SES005069,USR02758,LST014,Homepage,2024-11-27 02:07:54,Mobile,First-time
SES005069,USR02758,LST014,Listing Browse,2024-11-27 02:15:54,Mobile,First-time
SES005069,USR02758,LST014,Listing Detail View,2024-11-27 02:18:54,Mobile,First-time
SES005070,USR02759,LST022,Homepage,2024-12-14 11:20:49,Mobile,First-time
SES005071,USR02759,LST010,Homepage,2024-12-30 22:23:16,Mobile,First-time
SES005071,USR02759,LST010,Listing Browse,2024-12-30 22:24:16,Mobile,First-time
SES005072,USR02760,LST015,Homepage,2025-03-14 09:26:22,Mobile,First-time
SES005073,USR02760,LST006,Homepage,2025-03-06 05:25:17,Mobile,First-time
SES005073,USR02760,LST006,Listing Browse,2025-03-06 05:27:17,Mobile,First-time
SES005073,USR02760,LST006,Listing Detail View,2025-03-06 05:29:17,Mobile,First-time
SES005074,USR02761,LST002,Homepage,2024-11-22 00:48:39,Desktop,First-time
SES005075,USR02762,LST030,Homepage,2025-03-30 21:47:27,Desktop,Returning
SES005075,USR02762,LST030,Listing Browse,2025-03-30 21:48:27,Desktop,Returning
SES005075,USR02762,LST030,Listing Detail View,2025-03-30 21:49:27,Desktop,Returning
SES005076,USR02763,LST007,Homepage,2024-11-21 18:58:40,Mobile,First-time
SES005076,USR02763,LST007,Listing Browse,2024-11-21 19:04:40,Mobile,First-time
SES005076,USR02763,LST007,Listing Detail View,2024-11-21 19:12:40,Mobile,First-time
SES005077,USR02764,LST014,Homepage,2025-02-12 14:32:01,Tablet,First-time
SES005077,USR02764,LST014,Listing Browse,2025-02-12 14:36:01,Tablet,First-time
SES005077,USR02764,LST014,Listing Detail View,2025-02-12 14:38:01,Tablet,First-time
SES005077,USR02764,LST014,Document Engagement,2025-02-12 14:41:01,Tablet,First-time
SES005078,USR02764,LST004,Homepage,2025-03-02 17:23:05,Tablet,First-time
SES005078,USR02764,LST004,Listing Browse,2025-03-02 17:26:05,Tablet,First-time
SES005078,USR02764,LST004,Listing Detail View,2025-03-02 17:28:05,Tablet,First-time
SES005078,USR02764,LST004,Document Engagement,2025-03-02 17:30:05,Tablet,First-time
SES005079,USR02765,LST013,Homepage,2024-11-15 18:22:57,Mobile,Returning
SES005079,USR02765,LST013,Listing Browse,2024-11-15 18:27:57,Mobile,Returning
SES005079,USR02765,LST013,Listing Detail View,2024-11-15 18:28:57,Mobile,Returning
SES005080,USR02765,LST012,Homepage,2024-11-21 17:30:33,Mobile,Returning
SES005081,USR02766,LST010,Homepage,2025-02-26 21:00:15,Desktop,First-time
SES005081,USR02766,LST010,Listing Browse,2025-02-26 21:06:15,Desktop,First-time
SES005082,USR02766,LST017,Homepage,2025-02-17 10:54:44,Desktop,First-time
SES005082,USR02766,LST017,Listing Browse,2025-02-17 11:02:44,Desktop,First-time
SES005082,USR02766,LST017,Listing Detail View,2025-02-17 11:10:44,Desktop,First-time
SES005083,USR02767,LST010,Homepage,2025-03-29 05:56:18,Mobile,Returning
SES005083,USR02767,LST010,Listing Browse,2025-03-29 05:58:18,Mobile,Returning
SES005083,USR02767,LST010,Listing Detail View,2025-03-29 06:02:18,Mobile,Returning
SES005084,USR02767,LST007,Homepage,2025-03-30 08:01:20,Mobile,Returning
SES005084,USR02767,LST007,Listing Browse,2025-03-30 08:02:20,Mobile,Returning
SES005084,USR02767,LST007,Listing Detail View,2025-03-30 08:07:20,Mobile,Returning
SES005085,USR02768,LST020,Homepage,2024-11-16 09:48:41,Mobile,First-time
SES005085,USR02768,LST020,Listing Browse,2024-11-16 09:53:41,Mobile,First-time
SES005086,USR02768,LST012,Homepage,2024-10-28 22:11:47,Mobile,First-time
SES005086,USR02768,LST012,Listing Browse,2024-10-28 22:13:47,Mobile,First-time
SES005086,USR02768,LST012,Listing Detail View,2024-10-28 22:19:47,Mobile,First-time
SES005087,USR02769,LST004,Homepage,2025-02-22 18:10:53,Mobile,First-time
SES005087,USR02769,LST004,Listing Browse,2025-02-22 18:16:53,Mobile,First-time
SES005087,USR02769,LST004,Listing Detail View,2025-02-22 18:24:53,Mobile,First-time
SES005088,USR02770,LST018,Homepage,2025-01-08 14:20:39,Mobile,First-time
SES005088,USR02770,LST018,Listing Browse,2025-01-08 14:22:39,Mobile,First-time
SES005089,USR02771,LST007,Homepage,2025-03-19 07:01:58,Mobile,First-time
SES005089,USR02771,LST007,Listing Browse,2025-03-19 07:04:58,Mobile,First-time
SES005089,USR02771,LST007,Listing Detail View,2025-03-19 07:05:58,Mobile,First-time
SES005089,USR02771,LST007,Document Engagement,2025-03-19 07:11:58,Mobile,First-time
SES005089,USR02771,LST007,KYC Initiation,2025-03-19 07:15:58,Mobile,First-time
SES005089,USR02771,LST007,Token Selection,2025-03-19 07:18:58,Mobile,First-time
SES005090,USR02771,LST002,Homepage,2025-03-24 20:12:17,Mobile,First-time
SES005090,USR02771,LST002,Listing Browse,2025-03-24 20:15:17,Mobile,First-time
SES005090,USR02771,LST002,Listing Detail View,2025-03-24 20:16:17,Mobile,First-time
SES005091,USR02771,LST030,Homepage,2025-03-29 12:23:28,Mobile,First-time
SES005091,USR02771,LST030,Listing Browse,2025-03-29 12:26:28,Mobile,First-time
SES005092,USR02772,LST009,Homepage,2025-02-06 07:26:53,Mobile,First-time
SES005092,USR02772,LST009,Listing Browse,2025-02-06 07:27:53,Mobile,First-time
SES005092,USR02772,LST009,Listing Detail View,2025-02-06 07:35:53,Mobile,First-time
SES005092,USR02772,LST009,Document Engagement,2025-02-06 07:43:53,Mobile,First-time
SES005093,USR02773,LST010,Homepage,2024-11-20 18:14:41,Desktop,Returning
SES005094,USR02774,LST016,Homepage,2024-12-18 05:37:32,Mobile,Returning
SES005094,USR02774,LST016,Listing Browse,2024-12-18 05:40:32,Mobile,Returning
SES005094,USR02774,LST016,Listing Detail View,2024-12-18 05:48:32,Mobile,Returning
SES005094,USR02774,LST016,Document Engagement,2024-12-18 05:55:32,Mobile,Returning
SES005094,USR02774,LST016,KYC Initiation,2024-12-18 05:58:32,Mobile,Returning
SES005094,USR02774,LST016,Token Selection,2024-12-18 06:02:32,Mobile,Returning
SES005095,USR02774,LST014,Homepage,2025-01-20 07:24:26,Mobile,Returning
SES005095,USR02774,LST014,Listing Browse,2025-01-20 07:27:26,Mobile,Returning
SES005096,USR02775,LST027,Homepage,2025-03-12 11:08:03,Mobile,First-time
SES005096,USR02775,LST027,Listing Browse,2025-03-12 11:15:03,Mobile,First-time
SES005096,USR02775,LST027,Listing Detail View,2025-03-12 11:21:03,Mobile,First-time
SES005097,USR02776,LST029,Homepage,2025-03-20 03:27:27,Desktop,Returning
SES005097,USR02776,LST029,Listing Browse,2025-03-20 03:34:27,Desktop,Returning
SES005098,USR02777,LST014,Homepage,2024-11-22 13:39:36,Desktop,Returning
SES005099,USR02778,LST017,Homepage,2024-12-04 19:42:25,Mobile,Returning
SES005099,USR02778,LST017,Listing Browse,2024-12-04 19:44:25,Mobile,Returning
SES005099,USR02778,LST017,Listing Detail View,2024-12-04 19:49:25,Mobile,Returning
SES005099,USR02778,LST017,Document Engagement,2024-12-04 19:56:25,Mobile,Returning
SES005099,USR02778,LST017,KYC Initiation,2024-12-04 19:59:25,Mobile,Returning
SES005100,USR02778,LST030,Homepage,2024-10-30 17:35:16,Mobile,Returning
SES005100,USR02778,LST030,Listing Browse,2024-10-30 17:40:16,Mobile,Returning
SES005100,USR02778,LST030,Listing Detail View,2024-10-30 17:45:16,Mobile,Returning
SES005100,USR02778,LST030,Document Engagement,2024-10-30 17:48:16,Mobile,Returning
SES005100,USR02778,LST030,KYC Initiation,2024-10-30 17:52:16,Mobile,Returning
SES005100,USR02778,LST030,Token Selection,2024-10-30 17:54:16,Mobile,Returning
SES005101,USR02779,LST018,Homepage,2024-11-26 07:55:09,Mobile,Returning
SES005101,USR02779,LST018,Listing Browse,2024-11-26 07:56:09,Mobile,Returning
SES005101,USR02779,LST018,Listing Detail View,2024-11-26 08:00:09,Mobile,Returning
SES005101,USR02779,LST018,Document Engagement,2024-11-26 08:03:09,Mobile,Returning
SES005101,USR02779,LST018,KYC Initiation,2024-11-26 08:07:09,Mobile,Returning
SES005101,USR02779,LST018,Token Selection,2024-11-26 08:10:09,Mobile,Returning
SES005101,USR02779,LST018,Payment Initiated,2024-11-26 08:12:09,Mobile,Returning
SES005102,USR02780,LST007,Homepage,2024-11-26 16:04:38,Mobile,First-time
SES005102,USR02780,LST007,Listing Browse,2024-11-26 16:05:38,Mobile,First-time
SES005103,USR02780,LST025,Homepage,2024-12-12 15:36:57,Mobile,First-time
SES005103,USR02780,LST025,Listing Browse,2024-12-12 15:41:57,Mobile,First-time
SES005103,USR02780,LST025,Listing Detail View,2024-12-12 15:42:57,Mobile,First-time
SES005103,USR02780,LST025,Document Engagement,2024-12-12 15:49:57,Mobile,First-time
SES005104,USR02781,LST011,Homepage,2025-03-30 04:03:18,Mobile,First-time
SES005104,USR02781,LST011,Listing Browse,2025-03-30 04:08:18,Mobile,First-time
SES005105,USR02782,LST020,Homepage,2024-11-02 09:55:26,Desktop,Returning
SES005105,USR02782,LST020,Listing Browse,2024-11-02 09:56:26,Desktop,Returning
SES005105,USR02782,LST020,Listing Detail View,2024-11-02 10:01:26,Desktop,Returning
SES005105,USR02782,LST020,Document Engagement,2024-11-02 10:08:26,Desktop,Returning
SES005105,USR02782,LST020,KYC Initiation,2024-11-02 10:09:26,Desktop,Returning
SES005105,USR02782,LST020,Token Selection,2024-11-02 10:13:26,Desktop,Returning
SES005106,USR02783,LST018,Homepage,2024-11-17 10:05:21,Mobile,First-time
SES005106,USR02783,LST018,Listing Browse,2024-11-17 10:11:21,Mobile,First-time
SES005107,USR02783,LST018,Homepage,2024-11-30 09:19:59,Mobile,First-time
SES005107,USR02783,LST018,Listing Browse,2024-11-30 09:21:59,Mobile,First-time
SES005108,USR02783,LST003,Homepage,2024-10-20 02:31:07,Mobile,First-time
SES005108,USR02783,LST003,Listing Browse,2024-10-20 02:34:07,Mobile,First-time
SES005109,USR02783,LST026,Homepage,2024-10-17 23:00:59,Mobile,First-time
SES005109,USR02783,LST026,Listing Browse,2024-10-17 23:06:59,Mobile,First-time
SES005110,USR02783,LST003,Homepage,2024-10-18 14:17:52,Mobile,First-time
SES005110,USR02783,LST003,Listing Browse,2024-10-18 14:24:52,Mobile,First-time
SES005110,USR02783,LST003,Listing Detail View,2024-10-18 14:29:52,Mobile,First-time
SES005110,USR02783,LST003,Document Engagement,2024-10-18 14:32:52,Mobile,First-time
SES005111,USR02784,LST009,Homepage,2025-01-01 21:42:21,Mobile,First-time
SES005112,USR02785,LST001,Homepage,2025-03-11 07:12:53,Mobile,First-time
SES005112,USR02785,LST001,Listing Browse,2025-03-11 07:14:53,Mobile,First-time
SES005112,USR02785,LST001,Listing Detail View,2025-03-11 07:19:53,Mobile,First-time
SES005113,USR02786,LST013,Homepage,2025-03-17 16:14:25,Mobile,Returning
SES005113,USR02786,LST013,Listing Browse,2025-03-17 16:20:25,Mobile,Returning
SES005113,USR02786,LST013,Listing Detail View,2025-03-17 16:24:25,Mobile,Returning
SES005113,USR02786,LST013,Document Engagement,2025-03-17 16:27:25,Mobile,Returning
SES005114,USR02786,LST018,Homepage,2025-03-16 09:33:46,Mobile,Returning
SES005114,USR02786,LST018,Listing Browse,2025-03-16 09:40:46,Mobile,Returning
SES005114,USR02786,LST018,Listing Detail View,2025-03-16 09:46:46,Mobile,Returning
SES005114,USR02786,LST018,Document Engagement,2025-03-16 09:50:46,Mobile,Returning
SES005115,USR02787,LST026,Homepage,2025-01-30 01:16:47,Desktop,First-time
SES005116,USR02787,LST023,Homepage,2025-01-21 03:18:05,Desktop,First-time
SES005116,USR02787,LST023,Listing Browse,2025-01-21 03:19:05,Desktop,First-time
SES005117,USR02788,LST017,Homepage,2025-01-06 08:14:01,Tablet,First-time
SES005117,USR02788,LST017,Listing Browse,2025-01-06 08:15:01,Tablet,First-time
SES005117,USR02788,LST017,Listing Detail View,2025-01-06 08:19:01,Tablet,First-time
SES005117,USR02788,LST017,Document Engagement,2025-01-06 08:21:01,Tablet,First-time
SES005118,USR02789,LST027,Homepage,2025-03-04 07:36:06,Mobile,Returning
SES005118,USR02789,LST027,Listing Browse,2025-03-04 07:44:06,Mobile,Returning
SES005118,USR02789,LST027,Listing Detail View,2025-03-04 07:51:06,Mobile,Returning
SES005119,USR02789,LST001,Homepage,2025-03-05 22:01:20,Mobile,Returning
SES005119,USR02789,LST001,Listing Browse,2025-03-05 22:08:20,Mobile,Returning
SES005119,USR02789,LST001,Listing Detail View,2025-03-05 22:13:20,Mobile,Returning
SES005120,USR02789,LST011,Homepage,2025-03-12 10:12:13,Mobile,Returning
SES005120,USR02789,LST011,Listing Browse,2025-03-12 10:19:13,Mobile,Returning
SES005120,USR02789,LST011,Listing Detail View,2025-03-12 10:26:13,Mobile,Returning
SES005121,USR02790,LST030,Homepage,2025-03-19 19:41:40,Mobile,First-time
SES005121,USR02790,LST030,Listing Browse,2025-03-19 19:45:40,Mobile,First-time
SES005121,USR02790,LST030,Listing Detail View,2025-03-19 19:52:40,Mobile,First-time
SES005121,USR02790,LST030,Document Engagement,2025-03-19 20:00:40,Mobile,First-time
SES005122,USR02791,LST005,Homepage,2024-12-17 17:27:20,Desktop,First-time
SES005122,USR02791,LST005,Listing Browse,2024-12-17 17:30:20,Desktop,First-time
SES005122,USR02791,LST005,Listing Detail View,2024-12-17 17:33:20,Desktop,First-time
SES005122,USR02791,LST005,Document Engagement,2024-12-17 17:34:20,Desktop,First-time
SES005122,USR02791,LST005,KYC Initiation,2024-12-17 17:35:20,Desktop,First-time
SES005123,USR02791,LST011,Homepage,2024-11-30 03:22:42,Desktop,First-time
SES005124,USR02791,LST005,Homepage,2024-12-05 18:56:19,Desktop,First-time
SES005124,USR02791,LST005,Listing Browse,2024-12-05 19:00:19,Desktop,First-time
SES005125,USR02792,LST026,Homepage,2025-02-06 06:14:45,Desktop,Returning
SES005125,USR02792,LST026,Listing Browse,2025-02-06 06:22:45,Desktop,Returning
SES005125,USR02792,LST026,Listing Detail View,2025-02-06 06:28:45,Desktop,Returning
SES005125,USR02792,LST026,Document Engagement,2025-02-06 06:30:45,Desktop,Returning
SES005125,USR02792,LST026,KYC Initiation,2025-02-06 06:37:45,Desktop,Returning
SES005125,USR02792,LST026,Token Selection,2025-02-06 06:45:45,Desktop,Returning
SES005125,USR02792,LST026,Payment Initiated,2025-02-06 06:49:45,Desktop,Returning
SES005125,USR02792,LST026,Investment Completed,2025-02-06 06:56:45,Desktop,Returning
SES005126,USR02792,LST001,Homepage,2025-01-11 15:56:24,Desktop,Returning
SES005126,USR02792,LST001,Listing Browse,2025-01-11 16:01:24,Desktop,Returning
SES005127,USR02792,LST006,Homepage,2025-02-14 09:50:49,Desktop,Returning
SES005127,USR02792,LST006,Listing Browse,2025-02-14 09:54:49,Desktop,Returning
SES005128,USR02793,LST005,Homepage,2025-01-30 10:09:34,Tablet,Returning
SES005128,USR02793,LST005,Listing Browse,2025-01-30 10:17:34,Tablet,Returning
SES005129,USR02794,LST020,Homepage,2024-12-29 08:50:32,Mobile,First-time
SES005129,USR02794,LST020,Listing Browse,2024-12-29 08:57:32,Mobile,First-time
SES005129,USR02794,LST020,Listing Detail View,2024-12-29 09:03:32,Mobile,First-time
SES005129,USR02794,LST020,Document Engagement,2024-12-29 09:11:32,Mobile,First-time
SES005130,USR02795,LST008,Homepage,2025-03-02 00:18:31,Mobile,First-time
SES005131,USR02796,LST019,Homepage,2025-01-27 18:56:11,Mobile,First-time
SES005131,USR02796,LST019,Listing Browse,2025-01-27 19:00:11,Mobile,First-time
SES005131,USR02796,LST019,Listing Detail View,2025-01-27 19:02:11,Mobile,First-time
SES005131,USR02796,LST019,Document Engagement,2025-01-27 19:09:11,Mobile,First-time
SES005132,USR02796,LST005,Homepage,2025-01-12 23:01:10,Mobile,First-time
SES005132,USR02796,LST005,Listing Browse,2025-01-12 23:09:10,Mobile,First-time
SES005132,USR02796,LST005,Listing Detail View,2025-01-12 23:11:10,Mobile,First-time
SES005133,USR02797,LST018,Homepage,2025-01-13 19:24:48,Desktop,First-time
SES005133,USR02797,LST018,Listing Browse,2025-01-13 19:30:48,Desktop,First-time
SES005134,USR02798,LST023,Homepage,2024-12-01 01:23:29,Mobile,First-time
SES005135,USR02799,LST024,Homepage,2025-02-23 22:55:58,Mobile,First-time
SES005135,USR02799,LST024,Listing Browse,2025-02-23 22:57:58,Mobile,First-time
SES005135,USR02799,LST024,Listing Detail View,2025-02-23 23:05:58,Mobile,First-time
SES005136,USR02799,LST024,Homepage,2025-03-21 03:59:18,Mobile,First-time
SES005136,USR02799,LST024,Listing Browse,2025-03-21 04:06:18,Mobile,First-time
SES005136,USR02799,LST024,Listing Detail View,2025-03-21 04:11:18,Mobile,First-time
SES005137,USR02800,LST013,Homepage,2024-11-04 23:17:58,Mobile,First-time
SES005137,USR02800,LST013,Listing Browse,2024-11-04 23:20:58,Mobile,First-time
SES005138,USR02801,LST002,Homepage,2025-03-25 00:32:03,Desktop,Returning
SES005138,USR02801,LST002,Listing Browse,2025-03-25 00:38:03,Desktop,Returning
SES005139,USR02801,LST005,Homepage,2025-02-21 16:33:48,Desktop,Returning
SES005139,USR02801,LST005,Listing Browse,2025-02-21 16:34:48,Desktop,Returning
SES005139,USR02801,LST005,Listing Detail View,2025-02-21 16:38:48,Desktop,Returning
SES005139,USR02801,LST005,Document Engagement,2025-02-21 16:46:48,Desktop,Returning
SES005139,USR02801,LST005,KYC Initiation,2025-02-21 16:48:48,Desktop,Returning
SES005139,USR02801,LST005,Token Selection,2025-02-21 16:56:48,Desktop,Returning
SES005140,USR02801,LST020,Homepage,2025-03-23 09:43:06,Desktop,Returning
SES005140,USR02801,LST020,Listing Browse,2025-03-23 09:47:06,Desktop,Returning
SES005140,USR02801,LST020,Listing Detail View,2025-03-23 09:49:06,Desktop,Returning
SES005140,USR02801,LST020,Document Engagement,2025-03-23 09:56:06,Desktop,Returning
SES005141,USR02801,LST015,Homepage,2025-03-20 14:33:27,Desktop,Returning
SES005141,USR02801,LST015,Listing Browse,2025-03-20 14:38:27,Desktop,Returning
SES005142,USR02802,LST028,Homepage,2025-03-30 07:30:55,Desktop,First-time
SES005142,USR02802,LST028,Listing Browse,2025-03-30 07:35:55,Desktop,First-time
SES005142,USR02802,LST028,Listing Detail View,2025-03-30 07:37:55,Desktop,First-time
SES005143,USR02803,LST015,Homepage,2025-02-09 04:03:31,Mobile,First-time
SES005143,USR02803,LST015,Listing Browse,2025-02-09 04:09:31,Mobile,First-time
SES005143,USR02803,LST015,Listing Detail View,2025-02-09 04:13:31,Mobile,First-time
SES005143,USR02803,LST015,Document Engagement,2025-02-09 04:20:31,Mobile,First-time
SES005143,USR02803,LST015,KYC Initiation,2025-02-09 04:28:31,Mobile,First-time
SES005144,USR02803,LST018,Homepage,2025-02-12 00:59:00,Mobile,First-time
SES005144,USR02803,LST018,Listing Browse,2025-02-12 01:04:00,Mobile,First-time
SES005144,USR02803,LST018,Listing Detail View,2025-02-12 01:11:00,Mobile,First-time
SES005144,USR02803,LST018,Document Engagement,2025-02-12 01:14:00,Mobile,First-time
SES005145,USR02804,LST020,Homepage,2025-01-21 03:44:40,Desktop,First-time
SES005146,USR02805,LST013,Homepage,2024-11-11 08:44:10,Mobile,First-time
SES005146,USR02805,LST013,Listing Browse,2024-11-11 08:46:10,Mobile,First-time
SES005146,USR02805,LST013,Listing Detail View,2024-11-11 08:50:10,Mobile,First-time
SES005146,USR02805,LST013,Document Engagement,2024-11-11 08:54:10,Mobile,First-time
SES005147,USR02805,LST010,Homepage,2024-11-17 17:26:08,Mobile,First-time
SES005147,USR02805,LST010,Listing Browse,2024-11-17 17:30:08,Mobile,First-time
SES005147,USR02805,LST010,Listing Detail View,2024-11-17 17:36:08,Mobile,First-time
SES005148,USR02806,LST014,Homepage,2025-01-20 07:50:36,Mobile,First-time
SES005148,USR02806,LST014,Listing Browse,2025-01-20 07:54:36,Mobile,First-time
SES005149,USR02807,LST007,Homepage,2024-10-27 08:11:44,Mobile,First-time
SES005149,USR02807,LST007,Listing Browse,2024-10-27 08:19:44,Mobile,First-time
SES005150,USR02808,LST015,Homepage,2025-01-06 03:07:50,Mobile,First-time
SES005151,USR02809,LST011,Homepage,2025-01-18 02:16:17,Mobile,First-time
SES005151,USR02809,LST011,Listing Browse,2025-01-18 02:21:17,Mobile,First-time
SES005151,USR02809,LST011,Listing Detail View,2025-01-18 02:29:17,Mobile,First-time
